"obs1","obs2","obs3","obs4","obs5","obs6","obs7","obs8","obs9","obs10","obs11","obs12","obs13","obs14","obs15","obs16","obs17","obs18","obs19","obs20","obs21","obs22","obs23","obs24","obs25","obs26","obs27","obs28","obs29","obs30","obs31","obs32","obs33","obs34","obs35","obs36","obs37","obs38","obs39","obs40","obs41","obs42","obs43","obs44","obs45","obs46","obs47","obs48","obs49","obs50","obs51","obs52","obs53","obs54","obs55","obs56","obs57","obs58","obs59","obs60","obs61","obs62","obs63","obs64","sd","mean"
"sample150",4.39180087600625,0.896975979588848,4.78388653607029,3.1996956021381,2.46167524255978,2.35039285429192,0.980193278370885,4.37440541841205,2.53976101209782,0.709080501282134,5.9832739631602,7.17680844103207,5.40638824376597,2.34237385179012,11.4134905250297,2.5737300445011,5.56991279347051,2.13271210976505,5.48628056978776,1.41384977758768,1.07700127257062,5.53630400517913,5.48644394900153,4.36866770611565,1.95141346928259,3.66117745219996,3.02250750274061,2.17021774441033,3.38906353803759,4.93835499304968,4.06983275340824,5.33646791746926,2.93297561907488,0.980658040424773,7.92620092399392,1.32664005775065,5.58972205452072,3.64431591002006,6.07091757292403,0.850594234851191,1.84638912572919,2.72147337647543,2.11732695671659,6.06300528193655,2.68090401649113,1.14524406898768,5.44023757313874,3.76756247558129,4.18560603946621,8.6241633208676,8.03926409264618,4.24716958218086,2.21319303344131,5.02576403611364,1.82172316674083,2.61359011040776,5.83988578759549,1.89103736703192,1.69958555571532,2.04943862338655,1.48448898862327,6.82262801286273,6.08257960245896,3.71778616897416,2.22248360252369,3.79150329220786
"sample151",8.8206574751597,1.65206326825413,2.84434225571211,2.36691391362094,4.37258100293095,4.9943172247351,2.47476809730682,3.16208152865446,0.456048057284137,2.38270608218245,2.5665840249456,3.22336329253199,3.16561926623942,2.56778432653007,1.65073687067054,5.30820888801545,1.72673004151073,2.49496831458549,2.69960693527357,3.33125306061302,3.63570030078803,4.28840719083617,4.41211898561979,1.08826077749817,5.09830737665432,2.49858487526023,2.78920061428088,2.75394297591872,0.979135688407231,2.62421656759827,0.54977275767861,4.66393168134313,1.54403996678746,0.183469576541099,0.181934226891346,7.98993917725414,2.62595599841759,2.14495689303944,6.46914201007616,3.84261404152692,1.91449731161935,2.97713375414773,1.87841731795514,2.38189025528505,1.39906242679018,2.50292578141684,2.8049267734516,4.81802377003375,2.31150811732101,1.21577843204743,6.1401876771002,8.93546762028018,3.83735751625904,2.02581846237269,1.16774246474231,1.11714766165573,4.32362323875264,1.44795859432882,1.01085712695374,10.6228650479197,12.2572827207305,8.25913012712578,1.03140001464176,0.151211332006277,2.50091869228649,3.268080924283
"sample152",2.96581089242388,5.37916689958531,2.32311283775081,2.641324153113,3.21042441435272,5.42941684360947,2.13224229707323,2.39114811711977,1.20857891338092,4.99309708717569,3.6160459665736,0.535485153168639,1.49136683896118,5.80791680993237,12.8737126089628,1.59803358808943,5.24097683197006,3.79884591849965,2.42755999555199,4.0285034566289,7.9471428756348,7.20966789917709,2.03536803385846,2.53472874928733,3.53006018002523,4.3957981332884,5.75724287995057,4.06256258177094,11.0254688178042,1.80834730729264,0.890328716245785,0.392795717714432,2.56573652283659,2.30452336031262,5.09978053634389,6.12704847346847,1.08195029459134,6.62986530948313,6.32759922747284,3.06599641457348,3.95513670381963,2.03320002098497,1.33446923254691,3.31925824865602,4.51304273381512,9.05676345350686,7.88218509769808,4.45854903060284,1.2947357268092,0.786593014104421,3.86519554209718,6.25786021069674,3.78216283097196,5.19210616150406,10.4357077737108,3.54132671459872,2.10549025583907,3.38247844935571,7.2352526395578,5.69128038834003,4.51038284188193,2.54499256316412,16.7376977051888,3.4382182906222,3.01916908504647,4.31623230133014
"sample153",2.02837042510285,2.21374922379738,12.9757780606548,2.10937556354747,6.22938356531715,4.9627102485121,1.41230736841572,6.92099447344724,2.65136757703177,4.15498410283863,3.82387932810143,2.28053081379801,4.8159811587468,9.16461744608807,1.38190108241413,6.90102745441388,2.1517395074718,1.09505623365741,7.06280566954303,0.996726278561766,2.69023685790018,5.4437414674376,0.547748919871885,5.23493997661005,2.77096538090245,4.46868847387768,5.07029195624808,6.31854100566465,5.25933854332397,4.01961814225547,3.04450596226957,6.49361173957598,10.9056408741075,0.475365899398303,8.9364944484686,3.43496973708744,0.627238364044243,1.81176423602088,2.21755882505586,8.0587818692241,0.826983976051107,3.89430839439707,2.24501941567356,0.797402322976846,3.04435893144036,10.2723089405287,5.8234206662062,5.56999381406574,8.29565788646343,8.27152558443039,1.28559568489864,1.34860919503038,1.42899587076767,4.4356204635214,8.80005322889649,1.14593352780617,1.1147445726405,2.36643493336935,3.62125481226678,2.38828209256528,1.38196030061678,1.83056228773475,4.39953828727156,4.8834975816784,2.89760000995798,4.10367798487662
"sample154",6.19854730318179,2.16832532778129,5.82460477982936,4.38742640275284,2.31812653576241,1.28849588898027,3.48642871639669,1.9321537267787,3.31133493966537,5.6818401887615,2.53223789047893,8.81968140809001,2.97269814112261,4.64587368944817,1.01960430874113,2.68530560493433,4.54890560881854,2.56901607255715,3.04151575714311,1.63295688220899,3.50093751028001,8.16137941140341,2.08197323687526,6.15606485789544,6.01681842159454,5.8773035734823,2.3866008954795,3.11037550021884,1.67849176069154,3.02406700412928,3.12448479889352,0.655518959777801,3.78457076324966,4.15985830575513,3.56924435147916,2.77075634096454,4.92475245017219,1.33342063946968,3.34557070950315,1.97497380509595,3.2890109226197,2.85521632067511,4.1604858580462,5.11148742763141,0.460028328902311,4.80817194165059,3.52460945283627,10.2865874274065,1.04113124209473,1.19422552977015,4.73550771122315,3.87385282905488,0.584531292158789,0.929800121980046,2.09578611312598,1.90954454449882,6.30450990244854,4.0715603589184,2.76080331555749,1.1514920848317,4.88119077769262,1.47977018446017,0.861713523925132,7.18391288279174,2.07798997166552,3.47276832131476
"sample155",4.23275296469077,3.72128604989363,4.20902052842698,2.74956579217655,1.42579824448631,2.70462652508827,3.63084783200416,2.08212389206434,1.1519864724106,2.69985348558861,2.48772847033578,1.09243031024756,1.85706001244271,6.96414561142926,2.18540185131859,4.9375198553437,2.8729832861097,1.39445500666861,11.0807166679741,1.66575102642806,10.1406710429677,5.06219830376104,6.89663647214145,1.89093775264085,3.11014435983729,0.859222386200503,0.189449561985185,8.32920381638243,6.47826922214104,1.88558588719335,7.10948110831255,4.93014229998842,0.3888191557319,1.78611109349669,5.47468868987873,1.62262243130446,1.92312571166818,2.71615128010827,1.77613159896927,4.40172219177232,12.0418438224908,4.69422563298201,1.68838823981624,3.74210538700599,4.0300218171822,2.33737834166168,8.03448602348974,5.12749524932576,2.89551855459419,3.76370015146199,5.26350826574967,2.57351140597975,4.43625083671517,6.22076294717684,5.9229729212694,0.782789478959226,10.9217619261863,4.06198998736236,6.54473844937802,3.90297386733046,1.89403838898615,1.40719312368305,2.90615985575533,5.40097121535183,2.68054177819752,3.948627408461
"sample156",4.2564211981971,3.59105843485601,1.28794794932356,4.24638589798892,3.31118117949015,3.8232029626196,4.747024669004,9.72485861043242,2.84309633520465,7.94570536332894,4.71659591742452,2.07842374976663,5.76090740580816,5.94791692970115,6.86341784510391,9.50960085036838,0.355843209070843,2.24808157483232,3.66074049083901,1.34424839834731,1.91411361645316,3.60000565639011,6.11384635615053,8.34446358304613,2.34026999981355,5.45648357695212,1.90300281799015,1.85826643599838,2.61542735049651,2.89493184821385,2.9569470433236,2.89324306582548,1.81958767111571,2.92895096258267,1.07244011549094,2.65004030559192,3.40407009612206,3.06780860412634,4.38970469427216,6.03179031690518,6.17725300674385,2.7554654815697,2.65092896633362,2.06739708670897,1.66562597892766,3.22384755410726,2.20917071154801,1.44698708080531,2.92806939743894,1.89829387249284,5.08573537345967,1.52099546384382,3.3391374032079,2.65705784934492,4.75484101828798,2.8866147643492,5.7688884795009,5.68617267467382,1.53498091643463,2.72416664931635,8.22260458970125,5.99703953807485,1.78594244824341,7.24068255224205,2.15747371942509,3.79290549915508
"sample157",10.4450328193587,6.41105528786444,5.20076847249681,7.06578632474425,0.208080577469252,2.22763318741155,3.59952559933109,5.85347430115245,2.99041841408226,4.91344168905862,0.471689624310524,5.65311115278805,6.29409372126305,5.07460045252202,2.66317982485561,4.82936841895359,3.68373571011507,1.38283617844011,1.42567040837783,2.25071325183525,4.21408483165126,2.83068018011766,6.25671477885939,0.401506854635402,4.23399464500284,3.32976356508019,2.14504359614757,3.72506158885076,5.13395376938698,2.5923824581051,0.943524822476487,3.19639840252966,2.47537305343186,0.803983651820253,11.5497771782857,1.64397325872447,5.24156376825592,1.35826225025621,4.72034694573824,3.48443369680273,6.04574107088367,4.58886416556009,2.1455755471874,5.38119035327378,0.806846812161527,5.49448708796661,4.48476277656908,3.16114376713341,2.65408896078696,2.48164451088099,3.22026558563982,6.64980139892649,2.30171882354882,9.11579268673205,6.70218910146025,0.769802493433172,0.715421201909191,5.59621189713729,5.91013264832405,13.2632998161101,3.77258322296943,5.50029753338891,3.88169115961858,1.8620616293758,2.62551336428924,4.05360395255573
"sample158",10.4689634527674,5.74105673088503,6.87596524774803,4.0266288594578,12.5164760479597,6.44841154227005,10.0820432822873,4.62614080075382,1.33612760620189,1.37377297911303,6.71812423758001,4.98076141100045,5.31475030478141,1.76116643073071,4.45269237545863,1.13939502055752,2.56351254069186,1.67268329646658,7.70653785163745,2.20672300492304,1.71192841293557,2.2167941199508,17.070791510982,2.12563244126813,10.1350700221752,2.41650136918077,5.86252878795054,3.50404561014483,1.68285111549802,9.98730914850717,7.30639110049931,5.57859142795596,0.604369735914317,3.95488849166841,1.00374433269168,0.825459310049506,7.92064072743083,3.9170854840168,6.55894533940563,2.52650381185771,6.18962256306583,5.09029832242222,1.37042231579554,3.75740962466686,7.88506174827006,5.47834557430997,0.610880638906247,10.4166507064469,2.54691329805074,15.4151540684024,8.57812784966644,8.62907409644524,0.383011732053314,11.0575994610662,3.66207689303039,5.24269324194889,0.82000351734448,3.68075894105861,2.9204692255738,1.12575507839382,6.85976876279434,9.64852767181638,1.40342655078173,2.4767388221637,3.74876228774251,5.06516868793483
"sample159",1.84760024149061,2.76727886709966,7.12635405335092,2.87902544721565,4.80380059163493,2.91353977427488,4.92180350758932,0.960026709581218,1.984587942938,1.61684381323632,5.66624666848988,6.73326774321138,1.90160082784297,1.99880749512721,4.11758408589478,3.3846026028084,2.35361596258394,3.31301858316335,5.71198529663073,2.8592071351848,0.454534179526364,3.02334921691139,5.56653907036806,2.30563271580185,4.78962442927596,8.89039239329964,3.99792505584795,3.46230069330023,1.37890228507043,8.12264924080145,2.09304045734025,3.00675935006005,5.87650768660044,1.78107248515565,5.17747264167179,2.30765310885702,7.96606173267959,10.7834253808165,4.00036986078,1.08048372026888,2.2650330946794,3.75865121057359,3.62055284171419,1.60646399734273,7.04230101445713,3.53823135789371,5.09853660086076,5.05752684212426,7.16613699242394,5.4291586186044,1.21955562833574,1.29515807581254,5.70898090908022,0.441987825344908,1.94444732367608,1.80665658019144,1.91516732620933,3.67967502491116,3.38976196215739,11.2523761437445,3.93494459489318,4.77956140732433,4.69717497925663,9.4686818688562,2.46023460390455,4.00065961366016
"sample160",1.74879949019514,4.31054040801166,2.81248749399603,4.42188144845724,5.06972961479052,0.97605796676915,8.06078232167176,2.47654223456221,1.56935048349441,1.9153007295158,0.778011465838024,2.58185268684037,6.15253015987597,5.43419465143879,0.802103877762433,0.68060529767421,3.70020925820431,3.17687262079395,2.90914552595955,2.54379353124215,2.51699343279377,3.02346820735862,5.76016831620481,6.11919847444542,4.59268694988964,4.43741928706678,4.79839885899064,5.46885564435815,2.87276933915938,4.46534227920372,6.04825889331805,1.7296210525558,2.59676305654849,8.11174042117443,2.20319484197574,3.20784606079313,3.91344741254934,3.03798950254889,3.05272035178857,5.87958708076833,1.3473508216931,7.65286076822619,7.3297799302731,1.44352451374496,6.44366083849677,1.51121494556353,2.9170798815331,5.43108251700873,1.39154532594611,7.42921922963896,2.29192379626318,1.69665719183757,16.352727590172,2.29723657777012,2.93917342506636,1.37937532266747,2.70861182789043,2.63154719243287,3.9758513287192,3.15966480855134,2.67199022229302,0.770008497735422,2.25792211986055,6.13109828496493,2.5425268284433,3.7518494951396
"sample161",0.81285942490696,1.44902378065686,8.73205658755433,5.36077211526378,6.10719469090955,8.37052985625679,5.36308868190313,1.07338826373925,1.59345328247889,1.54942456319574,2.24743619284949,1.84105958266539,5.80243839078845,1.11088056296844,1.68892943200595,1.42957025754012,10.4721060641203,3.00749558036633,2.61287699786708,1.58483702334375,4.2219642800105,3.38324419199707,4.11108156805859,0.479692198286713,3.31220032869256,0.681374315570006,3.31412620179738,2.36834711897819,4.10408471624861,5.94354754839722,2.13618063105807,2.79912920709729,0.801871933716343,3.2624610353368,17.4640633917778,3.27901584407635,4.80679143411202,6.91652152014985,11.0031642586788,5.66271908820917,2.24964223845803,8.20149156684561,0.556565009983774,1.25611970722901,0.429761233386161,3.34060747937059,4.08150533344124,6.83115654601014,6.91904119682149,5.33040002606983,0.060142720045718,6.4512124101896,3.44714047785014,3.8394023825659,1.77313718277865,1.92024085436858,1.88118737846587,3.63780008563433,7.71199551115179,12.5876641223735,5.70171876074083,8.92604670074067,10.80505793073,4.03587599906511,3.38399821196144,4.28493617184291
"sample162",3.28893603151161,1.52465434625728,2.78586322043635,0.590723002636733,1.20107250019271,3.6377157962888,3.81747665964651,2.61003755933083,0.975172552959795,1.82696037822432,4.90516281788659,2.52482079895297,5.40304093829209,5.67063906562607,1.93698531739165,1.5395071738288,3.67583050616604,4.75041223457248,5.65143189257831,8.80594539411518,1.61901537659254,0.734973641748131,1.21844859180409,5.39415805891568,1.22841256337125,8.63290236896595,4.16525466426014,1.30803296775585,0.631036730333408,1.40566309539631,1.29545407467865,7.27347824160357,4.70006059549756,5.35461325719336,13.8805447386139,10.9192570392316,2.17667550398513,2.43032467905964,6.33730350181625,1.97230003572435,1.05674268122773,3.35581896686924,4.11507351636793,18.9633229392207,0.955534221402954,4.0215624249159,1.51368247954486,3.37240518476246,10.7967531052105,2.618567179784,1.82657587085933,1.62753588977151,1.03892941554348,1.26700182885785,0.347933908857373,11.6241683938641,4.78156320283132,2.62777511544436,3.14978345786494,0.74520902305918,2.85797738487276,5.33321561124761,3.58764821477703,5.49728580027533,3.47969400969026,3.85753693329492
"sample163",3.81244636273885,6.74265967081489,8.00144813429127,4.71164901974697,1.91608255822538,9.44055137067726,4.79565959812144,6.41437311219835,3.92214761473968,6.74987631546692,5.03282695109939,0.535028272682834,3.19135367965707,3.30081522671155,3.141390187783,2.87726009854911,4.45782090163249,1.13102753076678,2.01529624022709,3.01315853148803,5.83431465950983,1.58948482167884,0.428913550872356,5.72538794498148,0.868478582147956,3.32880395930354,2.84203515127394,6.90295418959461,1.75838428603256,4.31193668932045,3.28964142058945,3.48788117388123,5.6709108573601,4.44581730625386,9.43351202740362,8.09271592127224,6.79672018348331,5.32904702292901,7.11433515118114,4.79446194960768,0.388164365447365,2.22956699135155,2.20027071005663,4.69929314114088,8.93689816105479,3.82312670059792,5.98853635861021,6.7797072602082,6.97791340716096,2.78128412452744,5.6152581492409,3.52703365399542,5.61881727336364,2.90120411283488,3.74375153509137,2.97155351004295,3.34223590710274,5.01185282671969,2.79320605074207,1.33626082603094,4.13548782488677,3.56015605646728,2.68944195915176,1.44216750512318,2.22122120746858,4.23034057245695
"sample164",2.0541876582532,2.90380409517792,3.25702787134029,5.12387343235883,4.44825194187512,4.69815635226122,4.5266257816202,5.46512350477175,2.1047534815161,0.552124395159612,2.21774896227156,8.33376773621704,3.49215565018775,5.56977190217702,2.92455330928583,3.23236676505555,5.49592865508644,1.94550219861315,2.94097844012971,2.10802235090119,1.75834151232404,1.28243309285342,1.76014329278703,4.41333082443724,4.46271666208864,4.3279875963826,2.37489364577032,2.95013106640983,7.29412124357247,8.23064222657726,2.62923590028854,1.19724670005358,4.45038920142586,5.74444478526255,1.75178746703588,0.8336853902678,1.3109215255855,6.56343113961457,6.95307868565357,1.77151599889179,1.51351551810733,10.5321896660456,5.30593623584879,3.51066973745613,8.83445081255291,0.949883530394827,1.47410197754948,2.20928226149967,2.41602811440781,5.6713102137549,4.65413810254158,4.09722301643597,1.45334121524284,2.45868214196938,7.05591129067661,0.530644398082728,3.10300523267761,8.68716891950377,2.77334756705988,0.825205897857341,3.48074256773974,3.19796351475645,0.551535271687533,7.77633320617196,2.37254692643404,3.72684082580567
"sample165",2.30650959449082,6.4295916311912,8.14069816309027,7.10459708139523,3.10168154716728,2.77381451857333,2.91086523404107,3.74211624991149,5.10639927055408,1.45858350855665,3.66241988777209,0.922525972978288,6.46610895792054,3.12375318968951,2.4470423058437,8.89924131220572,1.8864150833401,3.38602392153394,3.92634018078806,2.8440377531831,0.132423864088905,0.270799802789805,4.4176498184151,1.24102478668438,2.88624567744497,2.4608863994474,1.87039427407842,4.28367408759591,3.58732615369234,3.81523078238324,3.09071175978445,2.91344897822018,0.524262478871517,4.38144689785859,2.29259801581806,0.750044810834149,5.94184764927318,8.45106270843094,6.02785670657931,3.13605362893226,4.12704985818088,6.45523542440903,14.0641872544148,5.12668022105406,2.69754566453291,4.04306789665172,2.02109701388504,3.27853503163187,0.379921490600497,4.07304077079434,1.9475119795721,7.3908376797823,4.35549298212818,4.29864764921303,3.82361112841803,8.79885311737167,3.97207938259859,2.82721940776204,0.770639494496219,1.22456237531534,5.69165448352972,2.17405213195817,8.21322639246234,8.10405996885458,2.59442831436282,3.95269630382917
"sample166",3.92769945615812,2.58204095233212,2.83529679588809,6.46286114956691,6.51398546222056,5.26305646728358,1.24528828526862,0.853042797844488,8.47294563542125,3.42460711095212,1.69535260712237,8.2480579247602,2.10658006146582,2.23915670755332,5.43412611439618,1.30033820990716,0.964462572092339,2.06694147475275,2.62987990029161,7.55851632497218,3.44141269463756,2.01942113173097,1.93012259735981,1.66150227327474,5.6208515976797,1.42554236184915,3.71548137205343,0.970727465792108,3.69752710396187,6.51507790044557,1.31301910569809,12.1643718765582,5.93090498382856,4.28217588381157,2.5302014190548,6.91277744105188,3.57776447344354,2.07454679119542,9.31827927949341,8.54063409964257,4.13873895402004,3.2244163979219,1.30396736224111,1.25924738440055,5.25893578861459,2.0864651760295,3.26174718300027,4.47514145152819,1.05869196673141,4.96837393465876,17.1944805890694,5.07352707884097,3.66303725324781,2.61146091235568,0.430916544336906,7.1756248224581,6.44711275893089,1.55465004540787,1.89719927352208,5.24176129434264,5.15903324398442,1.61650212911549,2.07945399331488,8.39208669825233,3.03518110935393,4.10998672029904
"sample167",5.1353251908642,4.02774069220244,7.7318053610004,5.49721517901331,7.23471712917259,6.8459885230955,0.771143046524248,4.11549911277067,1.8148917946533,2.54379846198988,9.92441540237746,7.53267225132922,4.10092669048098,9.81434273585957,4.31513190392926,3.28828368782265,5.98248306178431,3.85034429145984,9.20774443058661,3.42440292841841,5.37431920043577,1.54148972452128,6.85749817498209,2.16300848302421,2.90389070004557,2.34427851287365,2.49945264026515,4.94774482711946,1.89554589748242,1.27029781322708,7.30733381284232,5.37501414174728,5.40096759355068,3.17621207452943,1.33543090003038,3.53711380652221,0.6318957288486,6.68059991747105,3.33774377702476,4.18399180891925,1.89695080196785,2.88446649714277,6.34861410800377,1.83724155590439,2.35987990463619,2.91759166075933,3.48230627798074,1.76649761657277,0.827407283389231,2.99298182894338,1.42997616643393,3.30030393976769,2.97900887450963,8.92324523590964,2.54840482480073,5.80449301262478,6.77966690518292,4.79205495654978,10.6388657318146,4.48249003647627,0.361257323746232,4.96350320071398,3.91598944399255,3.14846409327527,2.4710783916425,4.23913066706087
"sample168",6.56879641744608,2.92879823734807,8.46064979529566,5.11265110184659,5.31750841150539,1.01250558775292,7.08884413868395,2.10619493760019,3.57384272776038,6.8074023829246,12.0161032762703,5.73778375680594,0.740519117438594,0.530764860472958,3.0606039242745,4.05318803561041,4.45196095653597,3.74125304174673,2.7322526375433,1.10157298557631,2.84937818218818,9.64184005054798,4.32590030136446,9.8388917019181,2.78051543340859,7.21831425817137,10.6212600696359,2.1217846164976,0.220533505779707,6.12159064066935,3.45827187132138,7.43697236231236,5.13100507584357,4.94031093251494,8.7661720665821,2.57048134691928,2.62705652500364,2.38255099674334,0.191265370247678,1.05319641358358,6.44210031718216,8.89931763098926,1.65341560217217,4.57264971452805,2.94700273929682,3.99078907590713,5.70095210438471,0.275065714061221,8.68182939521952,5.04184171972416,5.3260808116331,3.63579809718385,1.39872572511799,4.98613385550478,4.29648871361913,1.28731757866204,5.87796543525031,3.17249269575322,7.05903692200278,2.53057341343955,0.594229953003944,3.77409197806114,6.90712502866739,2.93245150309749,2.79707147861412,4.4284994340024
"sample169",0.702100703083581,2.30504494300435,0.810333132618812,1.95752025656807,1.20100708787388,6.64295497605032,5.43062178391002,5.88271376265276,5.13495268618241,7.08656820452029,2.35343846594406,10.7837657236184,5.10410160832335,7.7653506115038,5.66114424969224,1.93927407094616,5.02948598951675,3.20577643978658,3.67552272299504,3.86529400667742,3.17705838215114,1.26323267755864,5.4802322979311,1.94187244835125,1.9355595346898,3.67763842521014,6.63850795766915,4.7936901743993,2.34906733305887,1.01968564257869,1.46897684316638,0.767500353825932,2.74472903612458,2.24889602766886,5.85791874848915,1.81526929593661,8.23385706198726,2.95723682189572,1.19599403826336,0.961824119081272,1.60494525494375,7.87072226400037,2.12605514373985,1.1659269914461,1.32073033886237,7.23377440559837,2.75682942819843,2.53903059764331,2.51402955433925,6.51454750092339,3.90886199416655,1.7213818847773,7.19397714005117,2.38141944704685,3.04777664079467,3.55422250425944,2.75180995754075,3.31249862663336,0.983470249116281,3.56987126048312,2.93853390903601,3.42596284448811,3.23707047941077,4.79555125034268,2.25562543728796,3.58647997364606
"sample170",7.60109889226565,3.14257352861243,1.36205423633523,5.34794926161828,13.2372024868291,1.2141195149354,2.98746527152888,4.24905810718356,4.57045372704316,0.66412823507679,2.91093119725437,4.06140581563126,1.47647046469264,4.82236431448904,2.38608754972293,2.74611390437507,3.0158252005091,2.33574241751243,14.3817149512514,2.28570012440418,5.40663837628372,1.10727874299199,4.75069111337273,4.74646162785768,1.67399550330616,0.804856085289302,1.90686727057048,1.32602641413741,5.84862273152975,2.63931649425043,0.310963251728656,3.56395751374732,6.85188587095032,13.838698816887,1.53946931065376,3.16414749872655,3.85344049197573,0.564994463380997,2.40193008318492,5.04839979363344,5.38494942085724,1.66604690328332,1.34215887582334,4.42143767341454,2.55976895814205,0.847165570959366,2.54174512527121,1.63705471259057,2.34491254522406,2.74685201639534,9.44064566599314,2.39229682670553,4.07523149913492,2.52515210157915,1.38306013066351,1.19604396383765,4.24384428360215,2.17629233642396,2.81514421132271,1.82429039676372,7.4641297183532,0.947267822479966,2.66620339789337,7.71529820424742,2.99559921222514,3.63287645338579
"sample171",2.15672967703877,1.64919938860919,7.17762334807288,0.991219139089246,3.96629757689985,3.92387244526137,2.24040684556248,0.965174245761308,4.23415108977756,2.29415977967094,4.29485595034988,1.30939026463648,5.48750662644365,6.50043698291517,5.75212587254806,7.78313017147676,1.25448403859355,6.4608527327933,2.62431474749426,2.06678473072527,3.31429466127085,0.749208668293298,7.66989203235684,1.22404500427742,4.9601298848303,2.19220107694285,2.74340743326872,4.23818348181169,2.33544781892031,1.19418977894622,6.56926750684912,1.87964410247837,4.57387652754664,2.51805258079453,1.70323318262939,4.13235514577588,6.30373904122387,4.23084286555667,2.1445019220648,2.45487910870259,1.12316476257422,1.95679677764069,1.85224195868728,5.39665791052689,2.80569665275734,1.91340440400694,3.70349138397585,3.42921878203541,3.90636896170611,3.4900316103143,0.760973487017662,4.51911677899124,1.54440713006017,4.54110941925162,4.68307150056716,5.13751576738653,0.992214724615367,8.09898427717892,0.577532140413301,4.95562851338903,2.15001710600091,1.8464396174139,8.79585918661612,3.06513828397576,2.07279591985986,3.46108107211505
"sample172",3.7521040644632,6.77798675507721,7.92051512000144,7.70352164099655,3.59818215747698,1.16631154070346,7.82285357568094,2.36968152795566,3.65506518255983,8.78407469444337,2.7412969104847,4.59269552799507,3.35888520192821,1.57317931008042,0.821827702805299,4.42874604753501,4.12781480539379,6.05739908891699,8.79213327996414,2.80312505635834,1.69542239343053,4.38579998030351,6.06438578751438,0.331444067261618,3.28410422223719,1.57808695851363,2.82398508821097,2.08623114950132,1.34051744482407,2.07074171119847,2.43766393798368,5.32569841752557,4.39992482668691,1.86487138141858,2.93555283440669,5.29318496333385,4.02650050730771,1.83668488348653,3.21213264968167,5.74091473616981,1.82995112252419,5.23922025364729,5.16605457099302,2.53596259342299,1.05647299764127,10.5677046142258,9.49356933000259,5.93110954132921,2.2467202694144,0.618121305124909,3.66113911982018,7.35296088131588,4.87467705796672,1.06904514039292,3.62135544589428,2.60731988307653,1.45156334179139,4.41333619736675,1.86391557497481,1.61909396625014,2.8765601754836,3.1384909162381,1.84492770588612,1.90821943122794,2.37653752097045,3.79013654012232
"sample173",9.92866820792397,1.5958683712228,7.17235148971198,4.33333989422072,6.41985137904474,0.420060175697154,1.09247217085301,13.9787581531124,8.38708650764842,3.66793006888029,3.67942890618236,0.807464281488211,0.960320896980371,2.07703474455223,1.9318501835659,5.62921096360248,2.33301257776083,2.99701707358971,5.6461600559019,3.72665328850837,3.54285675481085,4.51136997611692,10.9188848127653,8.12886556227136,6.78257217572498,3.85524826304933,0.362654959019797,3.07802200879837,6.31630673965463,1.92388293095809,3.01165935683608,7.27147802335389,1.72964608850272,2.72182019411406,9.73578482635471,2.20708830173331,4.33512169343685,3.4139301378207,0.667678076779898,1.07174576388977,4.42893864825284,4.92279029395229,4.16035023885544,0.312321128827858,4.23575064868782,0.581121457351187,4.23641332224046,1.56064154983141,3.31519347410832,3.89324678345409,2.87801614640845,2.51191733621532,2.68904332630915,6.2426752607207,1.69924514024862,0.914857115201586,9.76909617097732,0.522805968270564,2.24022615383277,1.52080477460544,2.23313903256934,0.608733004350021,1.07018124820321,0.477430741739787,2.95298565968647,3.74056398440083
"sample174",4.11857127328705,2.33603259808762,5.45622263628783,1.2280873069584,2.58773576566779,1.5538950093276,5.61363747481513,2.91519373842714,4.15637570245347,7.14398427981969,3.24783442162496,6.34788252804802,2.04926914482111,1.88543364381841,0.841926789167856,6.1977057363324,1.71655751291554,3.75537896246854,6.05779957845108,4.8522906611274,4.79271871290654,2.2098632931324,1.0923267547531,1.54425440087844,7.50371918395765,2.46534431852678,2.45580097666264,1.3613803066895,8.13489636197298,7.09628547083339,2.29224780887469,2.46969307853468,1.32429097928658,1.91595131408954,1.10343502594698,3.93840547431157,3.66411598886167,0.632256233539053,5.58685660631704,1.80851749070607,4.66529749085879,1.29967503558121,5.97200953081972,4.00144314899203,6.32469222653742,2.2570698631925,1.99685577092467,4.28274857245925,0.835904061346825,3.99728733152155,6.64288933404922,1.22133701807745,5.68903972511577,2.44380755540832,6.04147267447862,3.07843754816324,6.31709802659322,4.41306896922343,0.946530069534006,2.13250002128363,4.57095925604877,1.09665771777664,4.12012089072763,2.35515122505766,2.03035344354906,3.50244105638219
